"","fichier","corpus","loc","utt","token","age","annee","fichier","corpus","loc","utt","token","age","annee","nbx","sumx","nbsx","sumsx","FUT","COND","SUBJ","IMPF","prorel","conj","comme","PPRE","prep.inf","n.conj.det","n.adj","n.prep.n","cest...que","ya...qu","v.inf","dit.qu","plus.qu","proobj","x","FUT","COND","SUBJ","IMPF","prorel","conj","comme","PPRE","prep.inf","n.conj.det","n.adj","n.prep.n","cest...que","ya...qu","v.inf","dit.qu","plus.qu","proobj"
"31","./ttg_perceo_clan/TV_GP7_NAEL_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," CHI ",1254,329,"7;",7,"./ttg_perceo_clan/TV_GP7_NAEL_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," CHI ",1254,329,"7;",7,0,0,0,0,6,7,1,10,5,49,1,0,4,1,1,5,10,3,19,2,1,58,"x",0.0182370820668693,0.0212765957446809,0.00303951367781155,0.0303951367781155,0.0151975683890578,0.148936170212766,0.00303951367781155,0,0.0121580547112462,0.00303951367781155,0.00303951367781155,0.0151975683890578,0.0303951367781155,0.00911854103343465,0.0577507598784195,0.0060790273556231,0.00303951367781155,0.17629179331307
"32","./ttg_perceo_clan/TV_GP7_ORIANE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," CHI ",947,221,"7;",7,"./ttg_perceo_clan/TV_GP7_ORIANE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," CHI ",947,221,"7;",7,0,0,0,0,0,1,0,1,11,63,1,0,2,4,1,18,5,0,4,1,0,48,"x",0,0.00452488687782805,0,0.00452488687782805,0.0497737556561086,0.285067873303167,0.00452488687782805,0,0.00904977375565611,0.0180995475113122,0.00452488687782805,0.081447963800905,0.0226244343891403,0,0.0180995475113122,0.00452488687782805,0,0.217194570135747
"33","./ttg_perceo_clan/TV_GP7_SAMUEL_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," CHI ",829,209,"6;09.17",6.75,"./ttg_perceo_clan/TV_GP7_SAMUEL_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," CHI ",829,209,"6;09.17",6.75,0,0,0,0,0,1,0,3,8,35,2,0,6,0,2,3,3,0,10,2,0,31,"x",0,0.00478468899521531,0,0.0143540669856459,0.0382775119617225,0.167464114832536,0.00956937799043062,0,0.0287081339712919,0,0.00956937799043062,0.0143540669856459,0.0143540669856459,0,0.0478468899521531,0.00956937799043062,0,0.148325358851675
"34","./ttg_perceo_clan/TDL_GP5_NOAH_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP5 "," MOT ",1836,406,"40;",40,"./ttg_perceo_clan/TDL_GP5_NOAH_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP5 "," MOT ",1836,406,"40;",40,0,0,0,0,6,5,5,6,25,68,6,0,13,2,9,4,8,0,27,0,1,79,"x",0.0147783251231527,0.0123152709359606,0.0123152709359606,0.0147783251231527,0.061576354679803,0.167487684729064,0.0147783251231527,0,0.0320197044334975,0.00492610837438424,0.0221674876847291,0.00985221674876847,0.0197044334975369,0,0.0665024630541872,0,0.00246305418719212,0.194581280788177
"35","./ttg_perceo_clan/TDL_GP5_VICTOR_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP5 "," MOT ",1347,264,"40;",40,"./ttg_perceo_clan/TDL_GP5_VICTOR_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP5 "," MOT ",1347,264,"40;",40,0,0,0,0,9,1,3,5,24,78,4,0,12,8,3,10,15,0,23,1,0,64,"x",0.0340909090909091,0.00378787878787879,0.0113636363636364,0.0189393939393939,0.0909090909090909,0.295454545454545,0.0151515151515152,0,0.0454545454545455,0.0303030303030303,0.0113636363636364,0.0378787878787879,0.0568181818181818,0,0.0871212121212121,0.00378787878787879,0,0.242424242424242
"36","./ttg_perceo_clan/TDL_GP6_ADAM_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP6 "," MOT ",2390,472,"40;",40,"./ttg_perceo_clan/TDL_GP6_ADAM_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP6 "," MOT ",2390,472,"40;",40,0,0,0,0,2,3,2,7,32,89,11,0,11,4,8,18,16,0,64,4,0,98,"x",0.00423728813559322,0.00635593220338983,0.00423728813559322,0.0148305084745763,0.0677966101694915,0.188559322033898,0.0233050847457627,0,0.0233050847457627,0.00847457627118644,0.0169491525423729,0.038135593220339,0.0338983050847458,0,0.135593220338983,0.00847457627118644,0,0.207627118644068
"37","./ttg_perceo_clan/TDL_GP6_CEDRIC_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP6 "," MOT ",3031,479,"40;",40,"./ttg_perceo_clan/TDL_GP6_CEDRIC_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP6 "," MOT ",3031,479,"40;",40,0,0,0,0,18,16,4,7,68,156,14,0,48,1,16,19,16,0,54,9,1,106,"x",0.0375782881002088,0.0334029227557411,0.00835073068893528,0.0146137787056367,0.1419624217119,0.325678496868476,0.0292275574112735,0,0.100208768267223,0.00208768267223382,0.0334029227557411,0.0396659707724426,0.0334029227557411,0,0.112734864300626,0.0187891440501044,0.00208768267223382,0.221294363256785
"38","./ttg_perceo_clan/TDL_GP6_DAVID_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP6 "," MOT ",2450,468,"40;",40,"./ttg_perceo_clan/TDL_GP6_DAVID_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP6 "," MOT ",2450,468,"40;",40,0,0,0,0,5,6,5,2,38,105,8,0,32,2,19,15,14,0,27,2,1,80,"x",0.0106837606837607,0.0128205128205128,0.0106837606837607,0.00427350427350427,0.0811965811965812,0.224358974358974,0.0170940170940171,0,0.0683760683760684,0.00427350427350427,0.0405982905982906,0.032051282051282,0.0299145299145299,0,0.0576923076923077,0.00427350427350427,0.00213675213675214,0.170940170940171
"39","./ttg_perceo_clan/TDL_GP8_ANTOINE_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP8 "," MOT ",2656,491,"40;",40,"./ttg_perceo_clan/TDL_GP8_ANTOINE_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP8 "," MOT ",2656,491,"40;",40,0,0,0,0,1,6,1,4,31,104,8,0,13,1,12,19,11,0,74,4,0,112,"x",0.00203665987780041,0.0122199592668024,0.00203665987780041,0.00814663951120163,0.0631364562118126,0.211812627291242,0.0162932790224033,0,0.0264765784114053,0.00203665987780041,0.0244399185336049,0.0386965376782077,0.0224032586558045,0,0.15071283095723,0.00814663951120163,0,0.228105906313646
"40","./ttg_perceo_clan/TDL_GP8_EMMA_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP8 "," MOT ",1663,394,"40;",40,"./ttg_perceo_clan/TDL_GP8_EMMA_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP8 "," MOT ",1663,394,"40;",40,0,0,0,0,2,4,6,7,17,51,6,0,13,3,4,5,13,0,29,2,0,72,"x",0.0050761421319797,0.0101522842639594,0.0152284263959391,0.0177664974619289,0.0431472081218274,0.129441624365482,0.0152284263959391,0,0.032994923857868,0.00761421319796954,0.0101522842639594,0.0126903553299492,0.032994923857868,0,0.0736040609137056,0.0050761421319797,0,0.182741116751269
"41","./ttg_perceo_clan/TDL_GP8_MANON_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP8 "," MOT ",1054,270,"40;",40,"./ttg_perceo_clan/TDL_GP8_MANON_JS.tei_corpo_ttg.tei_corpo.cha "," TDL_GP8 "," MOT ",1054,270,"40;",40,0,0,0,0,5,2,3,3,4,41,4,0,10,0,4,7,2,0,28,0,0,34,"x",0.0185185185185185,0.00740740740740741,0.0111111111111111,0.0111111111111111,0.0148148148148148,0.151851851851852,0.0148148148148148,0,0.037037037037037,0,0.0148148148148148,0.0259259259259259,0.00740740740740741,0,0.103703703703704,0,0,0.125925925925926
"42","./ttg_perceo_clan/TV_GP5_ALBAN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",1133,223,"40;",40,"./ttg_perceo_clan/TV_GP5_ALBAN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",1133,223,"40;",40,0,0,0,0,0,0,1,1,33,46,1,0,5,1,4,3,28,0,10,1,0,54,"x",0,0,0.00448430493273543,0.00448430493273543,0.147982062780269,0.20627802690583,0.00448430493273543,0,0.0224215246636771,0.00448430493273543,0.0179372197309417,0.0134529147982063,0.125560538116592,0,0.0448430493273543,0.00448430493273543,0,0.242152466367713
"43","./ttg_perceo_clan/TV_GP5_FRANCOIS_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",1600,245,"40;",40,"./ttg_perceo_clan/TV_GP5_FRANCOIS_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",1600,245,"40;",40,0,0,0,0,3,5,7,8,29,99,6,0,11,2,9,16,17,0,22,3,1,82,"x",0.0122448979591837,0.0204081632653061,0.0285714285714286,0.0326530612244898,0.118367346938776,0.404081632653061,0.0244897959183673,0,0.0448979591836735,0.00816326530612245,0.036734693877551,0.0653061224489796,0.0693877551020408,0,0.0897959183673469,0.0122448979591837,0.00408163265306122,0.33469387755102
"44","./ttg_perceo_clan/TV_GP5_GAELLE_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2323,426,"40;",40,"./ttg_perceo_clan/TV_GP5_GAELLE_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2323,426,"40;",40,0,0,0,0,8,2,6,9,90,108,11,0,12,4,3,12,47,0,29,0,1,107,"x",0.0187793427230047,0.00469483568075117,0.0140845070422535,0.0211267605633803,0.211267605633803,0.253521126760563,0.0258215962441315,0,0.028169014084507,0.00938967136150235,0.00704225352112676,0.028169014084507,0.110328638497653,0,0.068075117370892,0,0.00234741784037559,0.251173708920188
"45","./ttg_perceo_clan/TV_GP5_HUBERT_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2511,478,"40;",40,"./ttg_perceo_clan/TV_GP5_HUBERT_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2511,478,"40;",40,0,0,0,0,2,13,2,1,42,156,24,0,20,8,4,17,27,0,54,0,1,97,"x",0.00418410041841004,0.0271966527196653,0.00418410041841004,0.00209205020920502,0.0878661087866109,0.326359832635983,0.0502092050209205,0,0.0418410041841004,0.0167364016736402,0.00836820083682008,0.0355648535564854,0.0564853556485356,0,0.112970711297071,0,0.00209205020920502,0.202928870292887
"46","./ttg_perceo_clan/TV_GP5_JEREMY_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2040,334,"40;",40,"./ttg_perceo_clan/TV_GP5_JEREMY_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2040,334,"40;",40,0,0,0,0,5,2,6,11,13,107,26,0,22,3,6,18,14,0,28,0,1,118,"x",0.0149700598802395,0.00598802395209581,0.0179640718562874,0.0329341317365269,0.0389221556886228,0.320359281437126,0.0778443113772455,0,0.0658682634730539,0.00898203592814371,0.0179640718562874,0.0538922155688623,0.0419161676646707,0,0.0838323353293413,0,0.0029940119760479,0.353293413173653
"47","./ttg_perceo_clan/TV_GP5_JULIEN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",1741,329,"40;",40,"./ttg_perceo_clan/TV_GP5_JULIEN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",1741,329,"40;",40,0,0,0,0,7,3,4,2,24,110,14,0,16,2,1,15,19,0,28,1,3,88,"x",0.0212765957446809,0.00911854103343465,0.0121580547112462,0.0060790273556231,0.0729483282674772,0.334346504559271,0.0425531914893617,0,0.0486322188449848,0.0060790273556231,0.00303951367781155,0.0455927051671733,0.0577507598784195,0,0.0851063829787234,0.00303951367781155,0.00911854103343465,0.267477203647416
"48","./ttg_perceo_clan/TV_GP5_LUCAS_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2156,433,"40;",40,"./ttg_perceo_clan/TV_GP5_LUCAS_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2156,433,"40;",40,0,0,0,0,1,1,10,4,20,126,7,0,9,3,2,26,13,0,41,1,1,102,"x",0.0023094688221709,0.0023094688221709,0.023094688221709,0.0092378752886836,0.046189376443418,0.290993071593533,0.0161662817551963,0,0.0207852193995381,0.0069284064665127,0.0046189376443418,0.0600461893764434,0.0300230946882217,0,0.0946882217090069,0.0023094688221709,0.0023094688221709,0.235565819861432
"49","./ttg_perceo_clan/TV_GP5_MATTHIS_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",1858,356,"40;",40,"./ttg_perceo_clan/TV_GP5_MATTHIS_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",1858,356,"40;",40,0,0,0,0,2,4,3,18,20,109,10,0,15,7,4,10,16,6,39,2,0,116,"x",0.00561797752808989,0.0112359550561798,0.00842696629213483,0.050561797752809,0.0561797752808989,0.306179775280899,0.0280898876404494,0,0.0421348314606742,0.0196629213483146,0.0112359550561798,0.0280898876404494,0.0449438202247191,0.0168539325842697,0.109550561797753,0.00561797752808989,0,0.325842696629214
"50","./ttg_perceo_clan/TV_GP5_THIBAUT_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2682,550,"40;",40,"./ttg_perceo_clan/TV_GP5_THIBAUT_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2682,550,"40;",40,0,0,0,0,2,2,4,8,39,157,15,0,4,4,4,16,25,0,55,8,1,114,"x",0.00363636363636364,0.00363636363636364,0.00727272727272727,0.0145454545454545,0.0709090909090909,0.285454545454545,0.0272727272727273,0,0.00727272727272727,0.00727272727272727,0.00727272727272727,0.0290909090909091,0.0454545454545455,0,0.1,0.0145454545454545,0.00181818181818182,0.207272727272727
"51","./ttg_perceo_clan/TV_GP5_TRISTAN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2367,376,"40;",40,"./ttg_perceo_clan/TV_GP5_TRISTAN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha "," TV_GP5 "," MOT ",2367,376,"40;",40,0,0,0,0,6,3,4,2,27,85,4,0,33,1,8,22,15,0,51,1,0,119,"x",0.0159574468085106,0.00797872340425532,0.0106382978723404,0.00531914893617021,0.0718085106382979,0.226063829787234,0.0106382978723404,0,0.0877659574468085,0.00265957446808511,0.0212765957446809,0.0585106382978723,0.0398936170212766,0,0.13563829787234,0.00265957446808511,0,0.316489361702128
"52","./ttg_perceo_clan/TV_GP6_ANAELLE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1687,406,"40;",40,"./ttg_perceo_clan/TV_GP6_ANAELLE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1687,406,"40;",40,0,0,0,0,4,1,3,9,11,97,2,0,24,0,3,15,7,0,31,1,1,106,"x",0.00985221674876847,0.00246305418719212,0.00738916256157635,0.0221674876847291,0.0270935960591133,0.238916256157635,0.00492610837438424,0,0.0591133004926108,0,0.00738916256157635,0.0369458128078818,0.0172413793103448,0,0.0763546798029557,0.00246305418719212,0.00246305418719212,0.261083743842365
"53","./ttg_perceo_clan/TV_GP6_CORENTIN_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1987,347,"40;",40,"./ttg_perceo_clan/TV_GP6_CORENTIN_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1987,347,"40;",40,0,0,0,0,5,13,3,4,39,111,7,0,17,1,7,19,20,0,45,5,2,101,"x",0.0144092219020173,0.037463976945245,0.00864553314121038,0.0115273775216138,0.112391930835735,0.319884726224784,0.0201729106628242,0,0.0489913544668588,0.00288184438040346,0.0201729106628242,0.0547550432276657,0.0576368876080692,0,0.129682997118156,0.0144092219020173,0.00576368876080692,0.291066282420749
"54","./ttg_perceo_clan/TV_GP6_ELODIE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1575,227,"40;",40,"./ttg_perceo_clan/TV_GP6_ELODIE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1575,227,"40;",40,0,0,0,0,4,9,2,2,30,57,4,0,19,2,5,13,11,0,32,4,1,60,"x",0.0176211453744493,0.039647577092511,0.00881057268722467,0.00881057268722467,0.13215859030837,0.251101321585903,0.0176211453744493,0,0.0837004405286344,0.00881057268722467,0.0220264317180617,0.0572687224669604,0.0484581497797357,0,0.140969162995595,0.0176211453744493,0.00440528634361234,0.26431718061674
"55","./ttg_perceo_clan/TV_GP6_MATHILDE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1655,305,"40;",40,"./ttg_perceo_clan/TV_GP6_MATHILDE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1655,305,"40;",40,0,0,0,0,7,1,5,4,7,59,8,0,10,1,1,11,5,0,41,8,0,80,"x",0.0229508196721311,0.00327868852459016,0.0163934426229508,0.0131147540983607,0.0229508196721311,0.19344262295082,0.0262295081967213,0,0.0327868852459016,0.00327868852459016,0.00327868852459016,0.0360655737704918,0.0163934426229508,0,0.134426229508197,0.0262295081967213,0,0.262295081967213
"56","./ttg_perceo_clan/TV_GP6_PAUL1_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1751,243,"40;",40,"./ttg_perceo_clan/TV_GP6_PAUL1_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1751,243,"40;",40,0,0,0,0,2,3,2,5,20,115,4,0,15,3,3,10,16,0,29,3,0,88,"x",0.00823045267489712,0.0123456790123457,0.00823045267489712,0.0205761316872428,0.0823045267489712,0.473251028806584,0.0164609053497942,0,0.0617283950617284,0.0123456790123457,0.0123456790123457,0.0411522633744856,0.065843621399177,0,0.119341563786008,0.0123456790123457,0,0.362139917695473
"57","./ttg_perceo_clan/TV_GP6_PAUL2_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1863,290,"40;",40,"./ttg_perceo_clan/TV_GP6_PAUL2_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",1863,290,"40;",40,0,0,0,0,1,4,2,20,25,94,11,0,13,4,3,14,9,2,38,7,0,68,"x",0.00344827586206897,0.0137931034482759,0.00689655172413793,0.0689655172413793,0.0862068965517241,0.324137931034483,0.0379310344827586,0,0.0448275862068966,0.0137931034482759,0.0103448275862069,0.0482758620689655,0.0310344827586207,0.00689655172413793,0.131034482758621,0.0241379310344828,0,0.23448275862069
"58","./ttg_perceo_clan/TV_GP6_SARAH_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",2050,308,"40;",40,"./ttg_perceo_clan/TV_GP6_SARAH_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP6 "," MOT ",2050,308,"40;",40,0,0,0,0,4,18,4,3,36,132,9,0,16,4,4,11,24,0,41,1,3,96,"x",0.012987012987013,0.0584415584415584,0.012987012987013,0.00974025974025974,0.116883116883117,0.428571428571429,0.0292207792207792,0,0.051948051948052,0.012987012987013,0.012987012987013,0.0357142857142857,0.0779220779220779,0,0.133116883116883,0.00324675324675325,0.00974025974025974,0.311688311688312
"59","./ttg_perceo_clan/TV_GP7_ARTHUR_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1409,324,"40;",40,"./ttg_perceo_clan/TV_GP7_ARTHUR_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1409,324,"40;",40,0,0,0,0,3,1,4,2,13,55,4,0,11,0,1,9,2,0,56,2,1,61,"x",0.00925925925925926,0.00308641975308642,0.0123456790123457,0.00617283950617284,0.0401234567901235,0.169753086419753,0.0123456790123457,0,0.0339506172839506,0,0.00308641975308642,0.0277777777777778,0.00617283950617284,0,0.172839506172839,0.00617283950617284,0.00308641975308642,0.188271604938272
"60","./ttg_perceo_clan/TV_GP7_Alexandre_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1752,332,"40;",40,"./ttg_perceo_clan/TV_GP7_Alexandre_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1752,332,"40;",40,0,0,0,0,9,5,2,7,27,83,4,0,20,1,6,11,13,0,30,2,0,92,"x",0.0271084337349398,0.0150602409638554,0.00602409638554217,0.0210843373493976,0.0813253012048193,0.25,0.0120481927710843,0,0.0602409638554217,0.00301204819277108,0.0180722891566265,0.0331325301204819,0.0391566265060241,0,0.0903614457831325,0.00602409638554217,0,0.27710843373494
"61","./ttg_perceo_clan/TV_GP7_CLEMENCE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1623,425,"40;",40,"./ttg_perceo_clan/TV_GP7_CLEMENCE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1623,425,"40;",40,0,0,0,0,0,1,2,5,29,42,3,0,6,1,5,7,21,0,25,5,1,47,"x",0,0.00235294117647059,0.00470588235294118,0.0117647058823529,0.0682352941176471,0.0988235294117647,0.00705882352941176,0,0.0141176470588235,0.00235294117647059,0.0117647058823529,0.0164705882352941,0.0494117647058823,0,0.0588235294117647,0.0117647058823529,0.00235294117647059,0.110588235294118
"62","./ttg_perceo_clan/TV_GP7_ESTELLE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1069,358,"40;",40,"./ttg_perceo_clan/TV_GP7_ESTELLE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1069,358,"40;",40,0,0,0,0,7,5,1,1,10,74,8,0,8,0,1,12,5,0,19,4,0,50,"x",0.0195530726256983,0.0139664804469274,0.00279329608938547,0.00279329608938547,0.0279329608938547,0.206703910614525,0.0223463687150838,0,0.0223463687150838,0,0.00279329608938547,0.0335195530726257,0.0139664804469274,0,0.053072625698324,0.0111731843575419,0,0.139664804469274
"63","./ttg_perceo_clan/TV_GP7_LOUNA_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",2110,439,"40;",40,"./ttg_perceo_clan/TV_GP7_LOUNA_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",2110,439,"40;",40,0,0,0,0,3,1,6,9,13,116,7,0,20,2,4,9,7,0,36,10,1,85,"x",0.00683371298405467,0.00227790432801822,0.0136674259681093,0.020501138952164,0.0296127562642369,0.264236902050114,0.0159453302961276,0,0.0455580865603645,0.00455580865603645,0.00911161731207289,0.020501138952164,0.0159453302961276,0,0.082004555808656,0.0227790432801822,0.00227790432801822,0.193621867881549
"64","./ttg_perceo_clan/TV_GP7_NAEL_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1652,362,"40;",40,"./ttg_perceo_clan/TV_GP7_NAEL_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1652,362,"40;",40,0,0,0,0,7,1,1,9,8,57,3,0,7,1,5,16,7,1,37,3,0,72,"x",0.0193370165745856,0.00276243093922652,0.00276243093922652,0.0248618784530387,0.0220994475138122,0.157458563535912,0.00828729281767956,0,0.0193370165745856,0.00276243093922652,0.0138121546961326,0.0441988950276243,0.0193370165745856,0.00276243093922652,0.102209944751381,0.00828729281767956,0,0.198895027624309
"65","./ttg_perceo_clan/TV_GP7_ORIANE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1379,213,"40;",40,"./ttg_perceo_clan/TV_GP7_ORIANE_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",1379,213,"40;",40,0,0,0,0,4,14,3,7,24,72,9,0,10,3,1,14,15,0,22,4,1,78,"x",0.0187793427230047,0.0657276995305164,0.0140845070422535,0.0328638497652582,0.112676056338028,0.338028169014085,0.0422535211267606,0,0.0469483568075117,0.0140845070422535,0.00469483568075117,0.0657276995305164,0.0704225352112676,0,0.103286384976526,0.0187793427230047,0.00469483568075117,0.366197183098592
"66","./ttg_perceo_clan/TV_GP7_SAMUEL_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",2067,292,"40;",40,"./ttg_perceo_clan/TV_GP7_SAMUEL_JS.tei_corpo_ttg.tei_corpo.cha "," TV_GP7 "," MOT ",2067,292,"40;",40,0,0,0,0,4,2,3,10,13,101,17,0,26,5,6,9,14,0,62,6,1,95,"x",0.0136986301369863,0.00684931506849315,0.0102739726027397,0.0342465753424658,0.0445205479452055,0.345890410958904,0.0582191780821918,0,0.089041095890411,0.0171232876712329,0.0205479452054795,0.0308219178082192,0.0479452054794521,0,0.212328767123288,0.0205479452054795,0.00342465753424658,0.325342465753425
