fichier	corpus	loc	utt	token	age	annee	nbx	sumx	nbsx	sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./conllu_clan/Enfants_Trans_4-5_ans_oscar1_fri.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	113	10	4;	4	10	6.400000	4	8.000000	0	0	0	1	0	9	1	0	0	3	0	0	1	0	0	0	0	1	x
./conllu_clan/Enfants_Trans_4-5_ans_pauline1_man.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	140	10	4;06.22	4.5	10	4.900000	1	7.000000	0	0	0	1	3	17	0	0	1	1	0	0	0	0	1	0	0	3	x
./conllu_clan/Enfants_Trans_4-5_ans_raphael1_leg.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	131	10	4;00.06	4	10	4.700000	0	0	0	0	0	4	3	9	2	0	1	0	0	0	1	0	1	0	0	0	x
./conllu_clan/Enfants_Trans_4-5_ans_sarah1_fra.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	106	10	4;07.26	4.58333	10	5.700000	4	7.000000	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	6	x
./conllu_clan/Enfants_Trans_4-5_ans_tidiane1_ecc.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	118	11	4;08.19	4.66667	11	5.090909	1	7.000000	0	0	0	1	0	14	1	0	0	0	0	0	2	0	1	0	0	0	x
./conllu_clan/Enfants_Trans_4-5_ans_walid1_mat.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	124	10	4;05.09	4.41667	10	5.200000	1	8.000000	0	0	0	2	0	7	0	0	0	0	8	1	0	0	3	0	1	2	x
./conllu_clan/Enfants_Trans_4-5_ans_xaviere1_leg.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	110	10	4;00.02	4	10	5.600000	3	7.000000	0	0	0	1	0	16	2	0	0	0	0	1	1	0	2	0	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_adele1_tar.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	129	10	5;05.12	5.41667	10	4.900000	0	0	0	0	0	9	0	7	0	0	0	0	0	1	1	0	0	0	1	2	x
./conllu_clan/Enfants_Trans_5-6_ans_adeline1_sch.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	140	10	5;00.18	5	10	6.700000	5	8.400000	0	0	0	0	1	14	0	0	2	0	0	0	1	0	0	0	0	6	x
./conllu_clan/Enfants_Trans_5-6_ans_Alban1_Tah_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	98	10	5;03.03	5.25	10	4.900000	0	0	0	1	0	1	1	6	0	0	0	0	1	1	0	0	0	1	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_anais1_men.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	146	11	5;05.08	5.41667	11	5.363636	2	7.500000	0	0	1	3	1	8	1	0	2	0	2	2	1	0	1	0	0	1	x
./conllu_clan/Enfants_Trans_5-6_ans_andrea1_car.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	187	10	5;02.12	5.16667	10	7.000000	6	8.333333	2	0	0	0	4	17	1	0	0	0	0	1	6	0	6	1	0	3	x
./conllu_clan/Enfants_Trans_5-6_ans_antoine1_nus.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	125	10	5;02.25	5.16667	10	5.100000	2	7.500000	0	0	0	1	2	8	0	0	3	0	0	1	1	0	3	0	1	6	x
./conllu_clan/Enfants_Trans_5-6_ans_Antonin1_Jer_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	130	10	5;05.15	5.41667	10	5.100000	0	0	0	1	0	4	0	12	0	0	1	0	0	1	0	0	2	1	0	5	x
./conllu_clan/Enfants_Trans_5-6_ans_Axel1_Jac_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	162	10	5;03.03	5.25	10	6.400000	4	8.000000	0	0	0	1	4	15	0	0	0	0	0	0	1	0	1	0	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_camille1_bar.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	118	10	5;07.21	5.58333	10	4.600000	0	0	0	0	0	2	1	10	2	0	0	0	0	0	0	0	2	1	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_Camille1_Sil_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	170	10	5;09.19	5.75	10	6.100000	4	7.750000	0	0	0	13	5	14	0	0	0	1	0	3	2	0	0	0	1	0	x
./conllu_clan/Enfants_Trans_5-6_ans_Capucine1_San_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	151	10	5;05.09	5.41667	10	5.700000	4	7.500000	0	0	0	2	4	12	0	0	1	0	2	3	0	0	1	0	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_clemence1_bra.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	122	10	5;08.17	5.66667	10	5.000000	1	7.000000	0	1	1	0	3	8	0	0	5	0	0	0	2	0	1	2	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_cleophee1_pie.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	187	11	5;00.14	5	11	5.454545	2	8.000000	0	1	0	2	1	20	3	0	1	0	1	1	0	0	1	0	0	4	x
./conllu_clan/Enfants_Trans_5-6_ans_Eliott1_Chi_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	127	10	5;01.13	5.08333	10	5.900000	3	7.666667	0	0	0	4	1	14	1	0	0	0	0	0	1	0	3	0	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_Elise1_Hel_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	181	10	5;09.08	5.75	10	6.500000	4	8.000000	3	3	0	3	4	14	2	0	0	0	0	4	3	0	1	1	2	3	x
./conllu_clan/Enfants_Trans_5-6_ans_emilie1_rig.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	135	10	5;08.19	5.66667	10	5.500000	2	7.000000	0	0	0	0	0	13	0	0	1	0	2	0	1	0	2	0	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_Ester1_Zeh_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	186	10	5;00.28	5	10	6.500000	4	8.000000	0	0	0	9	4	18	0	0	2	0	0	0	2	0	1	1	0	1	x
./conllu_clan/Enfants_Trans_5-6_ans_florian1_sai.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	178	10	5;04.12	5.33333	10	5.800000	5	7.400000	0	0	0	4	1	9	2	0	0	0	1	1	2	0	1	1	1	4	x
./conllu_clan/Enfants_Trans_5-6_ans_gaetan1_bau.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	109	10	5;03.03	5.25	10	4.600000	1	7.000000	0	0	0	0	1	17	0	0	0	0	1	0	0	0	0	0	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_hibraime1_ber.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	107	10	5;08.01	5.66667	10	4.200000	0	0	0	1	0	0	3	6	3	0	1	0	1	1	0	0	1	0	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_ines1_hor.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	202	10	5;10.24	5.83333	10	6.000000	3	7.333333	2	0	0	3	5	19	1	0	0	0	4	3	1	0	3	0	0	3	x
./conllu_clan/Enfants_Trans_5-6_ans_jeanne1_hil.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	182	10	5;07.07	5.58333	10	5.800000	3	7.333333	0	0	0	0	5	11	4	0	0	0	1	0	3	0	0	0	0	1	x
./conllu_clan/Enfants_Trans_5-6_ans_jeremy1_pat.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	121	11	5;04.09	5.33333	11	4.636364	1	8.000000	0	0	0	2	1	13	0	0	0	0	0	1	2	0	2	0	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_jessica1_cha.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	162	11	5;05.30	5.41667	11	5.818182	3	8.000000	0	0	0	7	9	14	1	0	0	0	0	0	2	0	0	0	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_Joachim1_Alt_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	107	10	5;01.15	5.08333	10	5.000000	1	9.000000	0	0	0	0	6	2	0	0	0	0	0	2	3	0	0	0	1	2	x
./conllu_clan/Enfants_Trans_5-6_ans_Joseph1_Cla_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	197	10	5;10.01	5.83333	10	6.200000	2	8.500000	0	0	2	7	5	19	1	0	1	0	0	5	3	0	0	0	1	7	x
./conllu_clan/Enfants_Trans_5-6_ans_laurine1_car.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	105	10	5;07.05	5.58333	10	4.600000	1	7.000000	0	0	0	1	1	7	0	0	0	0	1	0	1	0	1	0	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_laurine1_gil.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	116	10	5;00.15	5	10	6.100000	4	7.000000	2	0	0	0	1	9	0	0	0	0	0	1	3	0	0	0	0	5	x
./conllu_clan/Enfants_Trans_5-6_ans_laurine2_car.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	126	10	5;07.05	5.58333	10	4.800000	1	8.000000	2	0	0	0	4	10	2	0	0	1	0	2	0	0	3	0	0	3	x
./conllu_clan/Enfants_Trans_5-6_ans_leo1_par.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	115	10	5;06.06	5.5	10	4.900000	2	7.000000	0	0	0	1	2	7	0	0	1	1	0	1	0	0	1	0	1	2	x
./conllu_clan/Enfants_Trans_5-6_ans_lilou1_hua.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	143	11	5;04.10	5.33333	11	5.363636	3	8.666667	0	0	1	0	1	3	2	0	0	0	3	0	0	0	1	0	0	3	x
./conllu_clan/Enfants_Trans_5-6_ans_luca1_bar.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	144	10	5;04.03	5.33333	10	5.900000	3	8.000000	0	1	0	0	1	11	1	0	0	1	0	1	1	0	2	0	0	5	x
./conllu_clan/Enfants_Trans_5-6_ans_maelle1_pap.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	160	10	5;04.19	5.33333	10	5.800000	3	7.000000	0	0	0	1	1	23	2	0	0	0	0	1	1	0	6	1	1	2	x
./conllu_clan/Enfants_Trans_5-6_ans_manon1_kho.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	119	10	5;03.26	5.25	10	4.900000	0	0	0	0	0	0	4	11	2	0	0	0	1	2	0	0	1	1	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_manon1_lag.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	83	10	5;07.19	5.58333	10	4.300000	0	0	0	0	0	0	1	7	0	0	0	0	0	0	1	0	2	0	0	4	x
./conllu_clan/Enfants_Trans_5-6_ans_margaux1_gil.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	123	11	5;	5	11	4.272727	0	0	0	1	0	2	5	5	1	0	0	0	0	0	0	0	3	1	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_margot1_koe.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	125	10	5;03.26	5.25	10	5.300000	2	7.500000	0	0	1	0	3	9	0	0	1	0	2	0	1	0	0	0	1	0	x
./conllu_clan/Enfants_Trans_5-6_ans_mathieu1_car.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	107	10	5;06.22	5.5	10	5.400000	0	0	0	0	0	10	0	9	2	0	0	0	0	0	1	0	0	0	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_mathilde1_ham.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	95	10	5;04.22	5.33333	10	4.400000	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_mathilde1_ric.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	121	10	5;07.00	5.58333	10	4.900000	0	0	0	0	0	0	4	5	0	0	2	1	0	1	1	0	0	0	0	1	x
./conllu_clan/Enfants_Trans_5-6_ans_maurine1_her.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	173	10	5;05.06	5.41667	10	6.300000	3	8.666667	0	1	0	0	1	17	2	0	3	3	3	3	0	0	2	1	1	3	x
./conllu_clan/Enfants_Trans_5-6_ans_remi1_did.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	144	10	5;03.07	5.25	10	5.800000	1	7.000000	1	0	1	0	4	13	0	0	0	2	0	0	1	0	2	1	0	2	x
./conllu_clan/Enfants_Trans_5-6_ans_robin1_lem.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	113	10	5;05.12	5.41667	10	5.200000	2	8.500000	0	0	0	5	8	8	1	0	1	0	0	0	5	0	2	0	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_romy1_tha.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	127	10	5;06.16	5.5	10	6.100000	4	8.000000	0	0	0	3	1	12	0	0	0	0	1	0	2	0	1	1	0	3	x
./conllu_clan/Enfants_Trans_5-6_ans_samuel1_len.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	162	15	5;00.20	5	15	4.200000	1	8.000000	0	0	0	0	8	2	0	0	0	0	0	0	2	0	1	0	0	0	x
./conllu_clan/Enfants_Trans_5-6_ans_sebastien1_bou.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	111	11	5;00.01	5	11	5.000000	1	8.000000	0	0	0	2	2	7	1	0	1	0	0	0	4	0	0	0	1	1	x
./conllu_clan/Enfants_Trans_5-6_ans_thibaut1_der.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	77	11	5;04.06	5.33333	11	3.818182	1	7.000000	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	x
./conllu_clan/Enfants_Trans_5-6_ans_valentin1_lan.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	118	10	5;10.19	5.83333	10	5.100000	0	0	0	1	0	4	3	9	0	0	2	0	1	1	0	0	0	0	0	1	x
./conllu_clan/Enfants_Trans_6-10_ans_bengaly1_can.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	119	10	6;05.16	6.41667	10	4.900000	1	8.000000	0	0	0	0	0	7	0	0	1	0	1	1	0	0	4	0	0	1	x
./conllu_clan/Enfants_Trans_6-10_ans_Carla1_Con_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	148	10	6;	6	10	5.300000	1	8.000000	0	0	0	3	8	13	0	0	0	0	2	0	2	0	0	1	0	3	x
./conllu_clan/Enfants_Trans_6-10_ans_Dania1_Col_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	178	10	6;00.15	6	10	6.300000	3	8.000000	0	0	0	1	3	26	1	0	1	2	1	0	0	0	0	0	0	2	x
./conllu_clan/Enfants_Trans_6-10_ans_Erwan1_Fer_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	82	10	6;00.04	6	10	4.200000	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	1	0	1	1	x
./conllu_clan/Enfants_Trans_6-10_ans_Eva1_Goe_Anon.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 TRANS 	 CHI 	172	10	6;	6	10	5.600000	2	7.500000	0	0	0	5	5	13	0	0	1	0	0	0	0	0	0	0	0	4	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_alexandre_lorraine_ce2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	143	10	9;09.29	9.75	10	5.400000	3	7.333333	0	2	0	0	3	18	0	0	1	0	0	1	2	0	0	0	0	0	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_alexandre_tristan_cm2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	185	10	11;	11	10	5.800000	1	7.000000	0	0	0	2	1	14	1	0	1	0	0	1	0	0	3	1	1	2	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_amelie_mathieu_cm1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	109	10	10;	10	10	5.000000	1	9.000000	0	0	0	1	4	11	0	0	0	0	0	0	0	0	0	1	0	0	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_amel_ophelia_cp_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	88	10	6;09.29	6.75	10	4.700000	1	7.000000	0	0	0	2	1	14	0	0	0	1	0	0	1	0	0	0	0	0	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_antoine_quentin_cp_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	104	10	7;04.30	7.33333	10	4.400000	0	0	0	0	0	0	4	12	1	0	2	0	0	2	0	0	0	0	0	3	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_arthur_paul_ce1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	169	11	7;03.30	7.25	11	5.090909	3	7.333333	0	0	0	2	1	21	2	0	0	0	3	0	0	0	1	0	0	5	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_aurelia_lea_cp_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	93	10	6;02.30	6.16667	10	5.300000	2	7.500000	0	0	0	1	3	12	1	0	0	0	0	2	0	0	0	0	0	3	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_axel_adam_cm1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	191	10	10;02.30	10.1667	10	5.800000	2	7.000000	0	1	0	1	4	17	2	0	5	1	0	0	2	0	4	0	0	2	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_benjamin_valentin_ce1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	155	10	7;09.29	7.75	10	5.700000	2	8.000000	0	0	0	2	7	16	0	0	0	0	0	0	0	0	2	0	0	1	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_cassiope_anais_ce2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	167	11	8;08.29	8.66667	11	5.000000	2	7.500000	0	1	0	4	2	17	2	0	0	0	1	1	1	0	2	3	0	5	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_chloe_nathan_cm1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	164	10	10;01.30	10.0833	10	6.500000	6	7.333333	0	2	0	1	1	21	0	0	1	1	1	2	1	0	2	2	0	1	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_clara_mathilde_cm1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	155	11	10;04.30	10.3333	11	4.181818	0	0	0	0	0	0	1	14	2	0	2	0	0	0	1	0	0	2	1	4	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_clemence_marine_ce2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	90	10	8;05.30	8.41667	10	4.900000	1	8.000000	0	1	0	0	1	10	0	0	0	0	0	0	1	0	0	2	0	2	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_damien_benjamin_ce2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	129	10	9;03.30	9.25	10	5.000000	1	7.000000	0	0	0	2	1	12	0	0	1	0	0	1	0	0	1	1	0	2	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_dany_flavien_cm1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	164	10	10;	10	10	5.600000	1	9.000000	0	0	0	0	1	23	2	0	3	0	2	0	2	0	1	0	1	5	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_elodie_charlotte_cm2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	190	10	10;09.29	10.75	10	5.900000	3	8.000000	0	0	0	0	2	15	5	0	1	0	0	2	0	0	4	0	0	2	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_ema_chiara_cp_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	107	10	7;02.30	7.16667	10	4.900000	2	7.000000	0	0	0	3	1	14	1	0	0	0	0	0	1	0	0	1	0	4	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_eva_kiyane_cp_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	60	10	6;05.30	6.41667	10	4.200000	1	7.000000	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_farah_vanessa_cp_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	74	10	6;06.29	6.5	10	4.300000	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_florent_tony_cm1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	154	11	9;09.29	9.75	11	5.000000	1	7.000000	0	0	0	0	3	13	3	0	0	1	1	0	1	0	2	0	0	0	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_gaetan_corentin_ce2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	164	10	9;	9	10	5.400000	0	0	0	1	0	4	5	17	0	0	1	0	1	0	1	0	0	0	0	3	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_gregori_hugo_cm2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	144	10	10;09.29	10.75	10	5.500000	3	7.000000	0	1	0	1	2	15	0	0	1	0	1	0	2	0	4	0	1	2	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_gregory_clement_cm2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	177	10	11;05.30	11.4167	10	6.100000	4	7.250000	0	0	0	4	3	26	1	0	0	0	0	0	1	0	1	1	0	1	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_hugo_julien_ce1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	166	10	7;09.29	7.75	10	5.100000	0	0	0	0	0	5	5	10	3	0	0	0	0	1	1	0	0	0	0	4	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_jeremy_kilian_cp_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	122	10	6;09.29	6.75	10	5.200000	1	8.000000	0	0	0	1	3	12	1	0	0	0	0	0	1	0	1	0	0	0	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_julianne_laura_cm1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	122	10	10;02.30	10.1667	10	5.400000	2	7.000000	0	0	0	3	6	10	2	0	0	1	0	1	3	0	2	0	0	1	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_kenza_gabrielle_ce1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	175	10	8;00.30	8	10	5.600000	2	7.500000	0	0	0	7	8	13	0	0	0	0	1	1	1	0	2	0	0	1	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_laura_logan_cm1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	160	11	9;08.29	9.66667	11	5.363636	3	7.000000	1	0	0	3	2	4	0	0	1	0	0	1	2	0	1	2	3	1	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_lea_anissa_cp_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	103	10	7;	7	10	5.400000	2	7.000000	0	0	0	0	1	12	3	0	0	0	0	2	0	0	0	0	0	0	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_leandro_lucas_ce2_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	207	11	8;07.29	8.58333	11	5.000000	0	0	0	0	0	5	5	9	1	0	0	0	1	0	2	0	4	0	0	1	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_lina_alexandre_cm1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	196	10	9;04.30	9.33333	10	6.200000	4	7.250000	6	0	0	0	3	23	0	0	2	0	0	0	3	0	2	4	3	6	x
./conllu_clan/Enfants_Entretiens_Philo_6-10_ans_loic_theo_ce1_proinf.tei_corpo2.pl-CHI.tei_corpo-gsd.conllu.cex 	 PHI 	 CHI 	187	11	7;10.29	7.83333	11	5.363636	2	7.000000	0	0	0	1	1	13	2	0	0	1	0	0	0	0	1	0	0	6	x
