fichier	corpus	loc	utt	token	age	annee   nbx     sumx    nbsx    sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./conllu_clan/ADRIEN-26-3_05_14.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1138	413	3;5.14	3.41667	985	2.794924	15	7.866667	0	0	0	0	6	24	10	0	4	0	2	3	0	0	20	0	0	4	x
./conllu_clan/ADRIEN-27-3_08_05.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1926	649	3;8.5	3.66667	1401	2.775161	23	7.565217	0	0	0	5	17	87	13	0	8	0	6	4	8	0	49	5	0	19	x
./conllu_clan/ADRIEN-28-3_09_09.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1123	464	3;9.9	3.75	1121	2.817128	19	7.315789	0	0	0	9	7	46	18	0	5	0	3	1	0	0	11	0	1	21	x
./conllu_clan/ADRIEN-29-3_10_13.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1391	427	3;10.13	3.83333	933	2.915327	10	7.700000	0	0	0	11	25	52	19	0	7	0	0	2	4	0	19	0	1	18	x
./conllu_clan/ADRIEN-30-3_11_13.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2065	506	3;11.13	3.91667	992	3.156250	32	7.562500	0	0	0	4	20	79	37	0	8	0	2	8	2	0	58	0	3	22	x
./conllu_clan/ADRIEN-31-4_00_15.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2711	676	4;0.15	4	1157	2.867761	21	7.333333	0	0	0	14	14	91	31	0	7	2	11	8	12	0	63	0	8	33	x
./conllu_clan/ADRIEN-32-4_01_12.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1280	408	4;1.12	4.08333	1082	3.001848	28	7.285714	0	0	0	7	17	41	12	0	5	0	6	9	3	0	15	0	1	14	x
./conllu_clan/ADRIEN-33-4_02_15.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1899	581	4;2.15	4.16667	1185	2.905485	25	7.680000	1	0	0	6	23	81	18	0	6	2	3	12	22	0	25	0	0	28	x
./conllu_clan/ADRIEN-34-4_03_26.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	4001	713	4;3.26	4.25	1025	3.261463	39	7.487179	0	0	2	21	48	337	36	0	13	1	7	12	26	0	101	6	10	90	x
./conllu_clan/ANAE-01-1_04_20.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	251	279	1;04.20	1.33333	815	2.146012	7	7.142857	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	x
