id_text;document;mdd_texte_mdd_text;mdd_texte_mhd_text
44;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Pierre_7.74.txt;2.637762237762238;1.6755244755244756
45;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Pierre_8.24.txt;2.702757916241062;1.7507660878447395
46;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Romain_6.5.txt;2.6791354945968413;1.6525353283458022
47;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Roxane_10.66.txt;2.295336787564767;1.3575129533678756
48;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Sarah_11.08.txt;2.743150684931507;1.8390410958904109
49;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Sarah_7.83.txt;2.453271028037383;1.5
50;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Sarah_8.33.txt;2.43161094224924;1.6109422492401215
51;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Sofia_10.24.txt;2.7250554323725056;1.8817442719881745
52;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Sébastien_11.0.txt;2.7183770883054894;1.828162291169451
53;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Séréna_7.91.txt;2.845250800426894;1.7299893276414087
54;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Thibaut_7.16.txt;2.610344827586207;1.5844827586206895
55;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Théo_7.91.txt;2.581203007518797;1.6368421052631579
56;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Valentin_7.83.txt;2.7161172161172162;1.9029304029304028
57;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Valentine_9.08.txt;2.679738562091503;1.7673202614379084
58;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Vanessa_6.58.txt;2.3532608695652173;1.3967391304347827
59;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Vincent_8.0.txt;2.4878048780487805;1.7232645403377111
60;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Walid_8.91.txt;2.42671009771987;1.736156351791531
61;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Xavier_11.5.txt;2.904733009708738;2.2178398058252426
62;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Yaëlle_6.83.txt;2.4191616766467066;1.652694610778443
63;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/philo/chi_Zoé_7.24.txt;2.7712177121771218;1.6955719557195572
