"","processor","mean","sd","min","max","median","q20","q80","pvalue","cor"
"144","emotions_texte_admiration_text","3.49162015625e-05","0.0002793296125","0","0.0022346369","0","0","0","0.314027851013152","0.127853252028972"
"112","adverbiaux_temporels_texte_nombre_adverbiaux_iterateur_frequentiel_text","1.640625","2.15559211841025","0","13","1","0","3","0.314853150422157","0.127637181200302"
"167","emotions_texte_tristesse_text","3.517351875e-05","0.000197391466013901","0","0.0011337868","0","0","0","0.316265605128179","0.127268228698686"
"36","flexions_verbales_texte_proportion_inf_passe_text","0.0187482428375","0.0909503846269332","0","0.6024096386","0","0","0","0.328736478106656","0.124055371617284"
"81","pronoms_texte_proportion_pronoms_demonstratifs_text","0.0316794407765625","0.0112168256981497","0.0103305785","0.0562103354","0.03191850595","0.0209163115","0.041680405","0.33780221610341","0.121767924321056"
"126","adverbiaux_temporels_texte_proportion_adverbiaux_loc_temp_focalisation_id_text","0.625607465453125","0.531478556393948","0","2","0.6904761905","0","1","0.347872711856954","0.119271612096289"
"172","connecteurs_organisateurs_texte_nombre_illustration_et_exemplification_text","5.765625","5.55132527434551","0","27","4","1","10","0.355330466578474","0.11745173592053"
"152","emotions_texte_deplaisir_text","7.4989378125e-05","0.000361501771867584","0","0.0023068051","0","0","0","0.356192045416885","0.117243013389883"
"176","connecteurs_organisateurs_texte_nombre_argumentatifs_et_concessifs_text","10.25","9.102589898328","0","48","8","4","15.4","0.358173012002093","0.116764286980101"
"243","modalite_texte_proportion_appreciatif_text","0.0148520966875","0.0474428081934532","0","0.25","0","0","0","0.388104114537028","0.109718830738758"
"145","emotions_texte_amour_text","0.003318712190625","0.00363549741549407","0","0.0125","0.00249382765","0","0.006025941","0.389883259953469","0.109310481149563"
"85","pronoms_texte_proportion_pronoms_indefinis_text","0.131325825448437","0.025004038991591","0.0771276596","0.1974723539","0.13126380835","0.11399699998","0.15002244378","0.399725213020126","0.107071225331553"
"244","modalite_texte_proportion_axiologique_text","0.01378038194375","0.0553967663949093","0","0.3333333333","0","0","0","0.417309323528649","0.103149406625577"
