id_text;document;freq_texte_freq_text
146;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_1.56.txt;3923.1008455305814
147;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_1.62.txt;3577.967664562184
148;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_1.68.txt;4131.841275348037
149;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_1.78.txt;2269.6477310303935
150;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_1.82.txt;5235.59295318442
151;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_1.86.txt;4527.380067605905
152;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_1.93.txt;3742.1160072060575
153;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_1.96.txt;3438.230002903652
154;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.0.txt;3130.703531539462
155;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.05.txt;4420.884692613861
156;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.11.txt;5341.880850435901
157;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.16.txt;3475.7052934663575
158;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.2.txt;4113.797026302824
159;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.24-(1).txt;5135.810678352698
160;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.24.txt;5059.100657005281
161;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.26.txt;4943.31503033914
162;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.29.txt;5947.649936379156
163;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.34.txt;4376.743254204706
164;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.4.txt;5880.203083633839
165;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.48.txt;5062.798293635216
166;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.56.txt;8299.050248624993
167;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.64.txt;7383.157847758476
168;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.72.txt;8733.014133200131
169;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.79.txt;8760.651004902324
170;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_2.96.txt;8847.026996722157
171;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_3.05.txt;7107.121430741853
172;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_3.23.txt;8596.338973180098
173;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_3.41.txt;8321.472874512026
174;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_3.58.txt;9340.5288702039
175;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_3.81.txt;7881.160775250306
176;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_4.02.txt;8491.837197884905
177;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_4.21.txt;7935.619940907568
178;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_4.46.txt;8188.397236015903
179;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_4.67.txt;7854.131100284433
180;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_4.89.txt;8000.691820650483
181;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_5.2.txt;7705.096642828992
182;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_5.41.txt;7717.256707771503
183;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_5.61.txt;7568.51487205802
184;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_5.96.txt;8593.125079052314
185;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Antoine_6.27.txt;7592.375476749658
186;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_0.96.txt;3262.1650877985985
187;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_1.19.txt;6220.774611923601
188;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_1.29.txt;3679.828769719908
189;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_1.39.txt;4110.4273123873945
190;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Julie_1.51.txt;6634.29783888965
