"","note","sentence","pluriels_phrase_nombre_pluriels_sentence","parties_du_discours_phrase_proportion_SCONJ_sentence","connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence","connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence","parties_du_discours_phrase_proportion_INTJ_sentence","connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence","connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence","graphie_phrase_variance_longueur_mots_sentence","pronoms_phrase_nombre_pronoms_indefinis_sentence","dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence","adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence","adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence","dependances_syntaxiques_phrase_point_distance_moyenne_sentence","pluriels_phrase_proportion_pluriels_sentence","pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence","structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence","structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence","flexions_verbales_phrase_proportion_flexions_pluriel_sentence","pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence","parties_du_discours_phrase_proportion_ADV_sentence","parties_du_discours_phrase_proportion_CCONJ_sentence","flexions_verbales_phrase_diversite_systemes_temps_sentence","pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence","connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence","connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence","pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence","emotions_phrase_score_de_subjectitvite_sentence","emotions_phrase_score_de_polarite_sentence","connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence","connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence"
"199","4","et tu vois la maitresse.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"200","1","elle ouvre la porte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"201","4","oh c'est qui qui a perdu son sac?",NA,NA,NA,NA,"0.1111111111",NA,NA,NA,"0.166666666666667","0.822857142875951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"202","7","oh désolée madame c'était mon sac à plus tard.",NA,NA,NA,NA,"0.1",NA,NA,"0.137418379942678",NA,"0.841558441596378","0.25","0.25",NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"203","5","non parce qu'elle a pas envie.",NA,"0.2500000000875","0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4285714286",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"204","6","tout monde va se recoucher.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.22","0.22",NA,NA
"205","4","oui il fait nuit.",NA,NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.01","0.01",NA,NA
"206","5","alors la petite sœur.",NA,NA,NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,"0.1","0.1",NA,NA
"207","2","la grande sœur.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3","0.3",NA,NA
"208","5","je veux dire je veux dire.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.222222222222222","0.222222222222222",NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.3333333333",NA,NA,NA,NA
"209","20","qu'elle peut les bébés quand ils seront couchés et ben Garance peut regarder un petit peu la télévision.","0.135135135135135","0.18421052633421",NA,NA,NA,"0.2","0.2","0.285340305398508","0.333333333333333","0.925714285735445",NA,NA,"0.449337688618576","0.2631578947","0.1052631578","0.111111111111111","0.111111111111111","0.5","0.5",NA,"0.0526315789","0.666666666666667",NA,"0.0714285714285714","0.0714285714285714",NA,"0.03","0.03",NA,NA
"210","3","reine des neiges.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.370333259850475","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2","la suite de la reine des neiges.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","9","ils vont faire le repas.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.329185119883548","0.4","0.4","0.111111111111111","0.111111111111111","1","1",NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"213","9","et après elle va dormir.",NA,NA,NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,"0.2","0.2","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"214","9","qu'est ce qu'on va manger de bon papa?",NA,NA,NA,NA,NA,NA,NA,"0.144885558739238","0.111111111111111","0.841558441596378",NA,NA,"0.448888799823246",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.7","0.7",NA,NA
"215","8","des pommes de terre et des pâtes et des lardons.","0.162162162162162",NA,NA,NA,NA,NA,NA,"0.136224268194827",NA,"0.841558441596378",NA,NA,"0.359111039868472","0.6",NA,NA,NA,NA,NA,NA,"0.2",NA,NA,"0.142857142857143","0.142857142857143",NA,NA,NA,NA,NA
"216","13","ah mais on met pas des pommes de terre des pâtes et des lardons et de la crème.","0.162162162162162",NA,NA,NA,"0.05",NA,NA,"0.310021262535781","0.111111111111111","0.84968944099085",NA,NA,"0.347075615499874","0.3",NA,NA,NA,NA,NA,NA,"0.15","0.333333333333333",NA,"0.142857142857143","0.142857142857143",NA,NA,NA,"0.166666666666667","0.166666666666667"
"217","4","euh maman elle déjà elle réveille le petit.",NA,NA,NA,NA,"0.125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.1","0.1",NA,NA
"218","4","elle le donne son biberon tout seul.",NA,NA,NA,NA,NA,NA,NA,NA,"0.222222222222222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.06","0.06",NA,NA
"219","1","elle boit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"220","4","il boit tout seul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,"0.333333333333333",NA,NA,NA,NA,"0.06","0.06",NA,NA
"221","2","hop mange bien mon titi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"222","8","et la maman va dormir ici elle va être le bébé.",NA,NA,NA,NA,NA,NA,NA,"0.159633571500322",NA,"0.857142857128163",NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.0909090909","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"223","2","ah d'accord à table.",NA,NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"0.370333259850475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","0","le bébé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","4","on va le mettre ici.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"226","5","faut elle a pas dormi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.493777679800633",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,"0.2",NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"227","6","mais le bébé doit manger.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.2","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"228","3","alors le bébé.",NA,NA,NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","6","oh mais pourquoi tu dis ça?",NA,NA,NA,NA,"0.1666666667",NA,NA,NA,NA,NA,NA,NA,"0.405603094107841",NA,NA,NA,NA,NA,NA,NA,"0.1666666667","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"230","11","c'est bon les pâtes et des lardons et de la crème des pommes de terre.","0.162162162162162",NA,NA,NA,NA,NA,NA,"0.26013634092855","0.111111111111111","0.866165413596941",NA,NA,NA,"0.3529411765",NA,NA,NA,NA,NA,NA,"0.1176470588","0.333333333333333",NA,"0.142857142857143","0.142857142857143",NA,"0.7","0.7",NA,NA
"231","2","mo@o c'est pas bon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"232","3","veux plus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,"0.15","0.15",NA,NA
"233","0","au lit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","5","xxx alors qui veut à boire?",NA,NA,NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"235","0","xxx ventre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","8","ah on a bien soif nous.","0.027027027027027",NA,NA,NA,"0.1666666667",NA,NA,NA,NA,NA,NA,NA,NA,"0.1666666667","0.3333333334",NA,NA,NA,"1",NA,NA,"0.333333333333333","1",NA,NA,"0.1666666667",NA,NA,NA,NA
"237","11","ouais et on va ranger tout à table.",NA,NA,NA,NA,"0.125",NA,NA,NA,"0.111111111111111",NA,NA,NA,"0.484633648702358",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.125","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,"0.22","0.22",NA,NA
"238","3","tout à table.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,"0.22","0.22",NA,NA
"239","1","eh maman!",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","5","oui tout le monde.",NA,NA,NA,NA,"0.25",NA,NA,NA,"0.166666666666667",NA,NA,NA,"0.44439991182057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.115","0.115",NA,NA
"241","1","bien mangé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","5","alors tout le monde au lit.",NA,NA,NA,NA,NA,"0.2","0.2",NA,"0.166666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.22","0.22",NA,NA
"243","1","une tasse.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","9","tu xxx tu me laisses tu me laisses ranger.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,"0.822857142875951",NA,NA,NA,"0.2222222222",NA,"0.111111111111111","0.111111111111111","1",NA,NA,NA,"0.333333333333333","0.4",NA,NA,"0.2222222222",NA,NA,NA,NA
"245","3","non non non.",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,"0.166666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.6666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","4","c'est même que c'est.",NA,"0.291666666739583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"247","4","on n'a plus de place.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,"0.333333333333333",NA,NA,NA,NA,"0.15","0.15",NA,NA
"248","4","on peut faire tac.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"249","6","ben ouais mais sauf que ça se pousse.",NA,"0.218750000010938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.384049306522576",NA,NA,NA,NA,NA,NA,NA,"0.125","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.333333333333333","0.333333333333333"
"250","4","les bébés dorment.","0.0810810810810811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"251","2","les mamans.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","3","tu peux la mettre au lit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"253","0","avec la maman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","4","on va attendre que.",NA,"0.437500000021875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"255","10","il va attendre qu'Ils dorment.","0.0540540540540541","0.291666666739583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.387968176979158","0.3333333333","0.3333333334","0.222222222222222","0.222222222222222","0.5","0.5",NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"256","6","quand ce sera le jour on pourra ouvrir.",NA,"0.218750000010938",NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"257","8","ah tu dormes aussi.","0.027027027027027",NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,NA,NA,"1",NA,"0.25",NA,"0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"258","2","oh ah il fait jour.",NA,NA,NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"259","5","juste le doudou et le bébé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1666666667",NA,NA,"0.0714285714285714","0.0714285714285714",NA,"0.22","0.22",NA,NA
"260","4","c'est pas mal du tout pas mal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4444444444",NA,"0.333333333333333",NA,NA,NA,NA,"0.3066666667","0.3066666667",NA,NA
"261","3","oh oh me suis réveillée.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.2",NA,NA,NA,NA
"262","4","oui dit maman.",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.01","0.01",NA,NA
"263","2","oh oh c'est Garance .",NA,NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"264","1","Garance tu te mets à table?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"265","0","la prochaine fois.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","5","la prochaine fois tu vas aller à l'école.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.822857142875951",NA,NA,"0.362103631837338",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"267","8","parce que hier tu étais pas à l'école.",NA,"0.194444444434722","0.25","0.25",NA,NA,NA,NA,NA,"0.822857142875951","0.25","0.25",NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"268","7","oh ben alors tu vas aller à l'école.",NA,NA,NA,NA,NA,"0.2","0.2",NA,NA,"0.822857142875951",NA,NA,"0.370333259850475",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"269","5","ok mais tu vas à l'école.",NA,NA,NA,NA,"0.1428571429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1428571429","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"270","6","tu vas à l'école quand même.",NA,"0.2500000000875",NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,"0.333333333333333","0.333333333333333"
"271","1","oh Garance.",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","9","oh lalalala@o oh tu attends que ça arrive papa fait le dîner.","0.027027027027027","0.145833333282292",NA,NA,NA,NA,NA,"0.168935485315049",NA,"0.870329670397036",NA,NA,"0.345011327544144",NA,NA,"0.222222222222222","0.222222222222222","0.333333333333",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"273","3","il fait des tasses de thé.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"274","3","merci chéri.",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4","0.4",NA,NA
"275","1","oh d'accord.",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","3","oh non pas tout ça.",NA,NA,NA,NA,"0.2",NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","9","mais tu peux pas manger tout ça.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.1428571429","0.333333333333333",NA,NA,NA,NA,"0.22","0.22","0.166666666666667","0.166666666666667"
"278","8","à l'école tu seras en retard il est déjà trente minutes et tu seras en retard.","0.0540540540540541",NA,NA,NA,NA,NA,NA,"0.258208132799513",NA,"0.914285714318041",NA,NA,NA,"0.1176470588",NA,NA,NA,NA,NA,NA,"0.0588235294","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"279","0","tasse tasse.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","0","slurp@o slurp@o slurp@o.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","6","à plus tard ma chérie.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.25","0.370333259850475",NA,NA,NA,NA,NA,NA,"0.4",NA,NA,NA,NA,NA,NA,"0.325","0.325",NA,NA
"282","5","à plus tard.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,"0.6666666667",NA,NA,NA,NA,NA,NA,"0.15","0.15",NA,NA
"283","0","bonjour maîtresse.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","8","oh je vous attendais.","0.027027027027027",NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.5",NA,NA,NA,"0.5",NA,NA,"0.333333333333333","0.5",NA,NA,"0.25",NA,NA,NA,NA
"285","9","on disait que c'était là la maison et de l'école.",NA,"0.145833333282292",NA,NA,NA,NA,NA,"0.177043651504808","0.111111111111111","0.870329670397036",NA,NA,"0.329185119883548",NA,NA,NA,NA,NA,NA,NA,"0.0833333333","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"286","5","mais s la maison était la classe.",NA,NA,NA,NA,"0.1428571429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1428571429","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"287","6","oui ça peut être.",NA,NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.01","0.01",NA,NA
"288","4","là un maître qui va arriver.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"289","4","et la quoi d'autre maitresse?",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1666666667",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"290","5","oh laisse moi parler.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.25",NA,NA,NA,NA
"291","8","oh c'est au lit maintenant plus rien entendre.",NA,NA,NA,NA,"0.1",NA,NA,"0.134998313467033",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,"0.15","0.15",NA,NA
"292","1","c'était comme ça.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"293","1","bonjour maman papa.",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","5","ouais parce que.",NA,"0.583333333304167","0.25","0.25","0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","6","bonjour j'ai des accessoires.","0.0540540540540541",NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.2",NA,NA,NA,NA
"296","9","même maîtresse elle m'a déjà xxx sur les accessoires de élèves.","0.0810810810810811",NA,NA,NA,NA,NA,NA,"0.166143696275288",NA,"0.870329670397036",NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","0.5",NA,NA,"0.0833333333",NA,NA,"0.166666666666667","0.166666666666667"
"297","3","elle m'a dit rien.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","0.5",NA,NA,"0.2",NA,NA,NA,NA
"298","6","non mais c'était que ça.",NA,"0.291666666739583",NA,NA,"0.1666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1666666667","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"299","3","ben rien du tout.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.22","0.22",NA,NA
"300","6","parce que on a lu que des histoires.","0.0540540540540541","0.437500000021875","0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
