"","fichier","dossier","loc","utt","token","age","annee","FUT","CONJ","SUBJ","IMPF","prorel","conj","comme","PPRE","prep.inf","n.conj.det","n.adj","n.prep.n","cest...que","ya...qu","v.inf","dit.qu","plus.qu","proobj"
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_romain_mehdi_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_romain_mehdi_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","19",2383,"6;05.30",6.41667,0.000419639110365086,0.000419639110365086,0.000839278220730172,0.00671422576584138,0.00461603021401595,0.0742761225346202,0.0029374737725556,0,0.000419639110365086,0.00125891733109526,0.00965169953839698,0.00125891733109526,0.00125891733109526,0,0.00419639110365086,0,0.000419639110365086,0.0188837599664289
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_roxane_elena_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_roxane_elena_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","0",712,"10;07.05",10.5833,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00702247191011236,0.00280898876404494,0.0337078651685393,0,0,0,0,0.00421348314606742,0,0,0,0,0,0.00140449438202247,0.0098314606741573
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sarah_carla_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sarah_carla_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","1",818,"11;",11,0.00122249388753056,0,0,0.00122249388753056,0.00244498777506112,0.0574572127139364,0,0,0.00366748166259169,0,0.0171149144254279,0.00122249388753056,0.00244498777506112,0,0.00488997555012225,0.00244498777506112,0,0.0122249388753056
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sarah_celine_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sarah_celine_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","16",879,"7;09.17",7.75,0,0,0,0,0.00227531285551763,0.0159271899886234,0,0,0.00113765642775882,0,0.00227531285551763,0.00113765642775882,0.00113765642775882,0,0,0,0,0.0102389078498294
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sarah_julien_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sarah_julien_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","13",1110,"8;03.18",8.25,0,0,0,0.00630630630630631,0.00810810810810811,0.0684684684684685,0.000900900900900901,0,0.000900900900900901,0.000900900900900901,0.0018018018018018,0.0018018018018018,0.0027027027027027,0,0.00630630630630631,0.0027027027027027,0,0.0333333333333333
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sebastien_kevin_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sebastien_kevin_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","5",871,"11;",11,0.0034443168771527,0.00114810562571757,0.00114810562571757,0.00114810562571757,0.00229621125143513,0.0539609644087256,0,0,0.0034443168771527,0.00459242250287026,0.0034443168771527,0.00114810562571757,0.0034443168771527,0,0.00803673938002296,0.00114810562571757,0.00229621125143513,0.0114810562571757
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_serena_fabien_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_serena_fabien_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","2",1874,"7;10.23",7.83333,0.00106723585912487,0,0.000533617929562433,0.0117395944503735,0.00426894343649947,0.0570971184631804,0.00266808964781217,0,0.0032017075773746,0.000533617929562433,0.00106723585912487,0.00266808964781217,0.00213447171824973,0,0.0032017075773746,0.0016008537886873,0.0032017075773746,0.0245464247598719
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_severine_camille_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_severine_camille_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","5",998,"7;07.05",7.58333,0,0,0,0.0030060120240481,0.0030060120240481,0.0160320641282565,0.00100200400801603,0,0,0.00200400801603206,0.00200400801603206,0.00100200400801603,0,0,0,0,0,0.0150300601202405
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_solene_sofia_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_solene_sofia_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","10",2167,"10;02.11",10.1667,0.00323027226580526,0.00415320719889248,0.00138440239963083,0.00138440239963083,0.00738347946469774,0.0738347946469774,0.00230733733271804,0,0.00415320719889248,0,0.0143054914628519,0.0050761421319797,0.00738347946469774,0,0.0055376095985233,0.0055376095985233,0.00184586986617443,0.0253807106598985
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_thomas_allan_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_thomas_allan_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","6",1960,"6;09.17",6.75,0,0.00153061224489796,0,0.00663265306122449,0.00459183673469388,0.0295918367346939,0.00204081632653061,0,0.000510204081632653,0,0.00153061224489796,0.00153061224489796,0.000510204081632653,0,0.00153061224489796,0,0.000510204081632653,0.0142857142857143
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_valentin_manel_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_valentin_manel_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","19",1357,"8;",8,0.000736919675755343,0,0,0.00663227708179808,0.00368459837877671,0.0434782608695652,0.00147383935151069,0,0.00147383935151069,0,0.0169491525423729,0.000736919675755343,0.00147383935151069,0,0.00147383935151069,0.000736919675755343,0,0.0154753131908622
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_valentine_camille_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_valentine_camille_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","2",1196,"9;",9,0,0.000836120401337793,0,0.000836120401337793,0.00250836120401338,0.0635451505016722,0.00167224080267559,0,0.000836120401337793,0,0.0117056856187291,0,0.00418060200668896,0,0.00334448160535117,0.00418060200668896,0.000836120401337793,0.0250836120401338
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_vincent_yvelise_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_vincent_yvelise_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","25",1832,"8;",8,0.0027292576419214,0,0,0.00709606986899563,0.00818777292576419,0.046943231441048,0.0027292576419214,0,0.0027292576419214,0.000545851528384279,0.0158296943231441,0.00655021834061135,0.0027292576419214,0,0.00655021834061135,0,0,0.0201965065502183
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_walid_logan_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_walid_logan_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","5",1980,"8;10.23",8.83333,0.000505050505050505,0.00101010101010101,0,0.00606060606060606,0.00454545454545455,0.0297979797979798,0.00101010101010101,0,0.00101010101010101,0,0.00151515151515152,0.00101010101010101,0.000505050505050505,0,0.00151515151515152,0.000505050505050505,0.000505050505050505,0.0146464646464646
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_xavier_thomas_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_xavier_thomas_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","1",2170,"11;05.30",11.4167,0.00184331797235023,0.00276497695852535,0,0,0.00829493087557604,0.0728110599078341,0.00506912442396313,0,0.00921658986175115,0.00138248847926267,0.0133640552995392,0.00230414746543779,0.00599078341013825,0,0.0110599078341014,0.00276497695852535,0.00138248847926267,0.0179723502304147
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_yaelle_aurelia_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_yaelle_aurelia_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","4",647,"6;09.17",6.75,0,0,0,0.00927357032457496,0.00309119010819165,0.0185471406491499,0,0,0,0.00154559505409583,0.00309119010819165,0.00154559505409583,0,0,0,0,0,0.00927357032457496
"./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_yaelle_elena_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_yaelle_elena_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","5",1158,"7;",7,0.000863557858376511,0.00172711571675302,0,0.00604490500863558,0.00518134715025907,0.0457685664939551,0.00431778929188256,0,0.00259067357512953,0.00259067357512953,0.0198618307426598,0.00172711571675302,0.00172711571675302,0,0.000863557858376511,0,0,0.0172711571675302
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Akoub_Can_5.0-6.3_Akoub15_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Akoub_Can_5.0-6.3_Akoub15_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","6",398,"6;",6,0,0,0,0,0,0.0477386934673367,0.0150753768844221,0,0.0125628140703518,0,0.0050251256281407,0.00251256281407035,0.00251256281407035,0,0.0050251256281407,0,0,0.0125628140703518
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Akoub_Can_5.0-6.3_Akoub16_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Akoub_Can_5.0-6.3_Akoub16_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","3",289,"6;",6,0,0,0,0.0173010380622837,0.0069204152249135,0.0519031141868512,0,0,0.013840830449827,0.00346020761245675,0.0484429065743945,0.00346020761245675,0,0,0.0103806228373702,0,0,0.0207612456747405
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem1_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem1_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","3",285,"10;",10,0,0,0,0,0.00350877192982456,0.0421052631578947,0.00350877192982456,0,0.0140350877192982,0,0.00701754385964912,0.0105263157894737,0,0,0.00350877192982456,0.00350877192982456,0,0.0245614035087719
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem2_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem2_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","2",142,"6;03.17",6.25,0,0.00704225352112676,0,0,0.0140845070422535,0.028169014084507,0,0,0.00704225352112676,0,0.0140845070422535,0.0140845070422535,0,0,0,0,0,0.0422535211267606
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem3_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem3_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","0",350,"6;03.17",6.25,0,0.00285714285714286,0,0.00285714285714286,0.00285714285714286,0.0571428571428571,0.00571428571428571,0,0.0142857142857143,0.00571428571428571,0.04,0.00857142857142857,0,0,0.00285714285714286,0.00285714285714286,0,0.0114285714285714
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem4_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem4_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","0",97,"6;03.17",6.25,0,0,0,0.0103092783505155,0,0.0412371134020619,0,0,0,0,0.0206185567010309,0.0309278350515464,0,0,0.0103092783505155,0,0,0.0618556701030928
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Cassandra_Can_5.2-6.7_Cassandra11_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Cassandra_Can_5.2-6.7_Cassandra11_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","1",241,"6;02.12",6.16667,0,0,0.012448132780083,0.004149377593361,0.00829875518672199,0.04149377593361,0,0,0.00829875518672199,0,0.00829875518672199,0.00829875518672199,0.004149377593361,0,0.012448132780083,0,0.004149377593361,0.00829875518672199
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Cassandra_Can_5.2-6.7_Cassandra12_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Cassandra_Can_5.2-6.7_Cassandra12_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","0",261,"6;02.12",6.16667,0,0,0,0,0,0.0574712643678161,0,0,0.00766283524904215,0.00383141762452107,0.00766283524904215,0.00383141762452107,0,0,0.0153256704980843,0,0,0.0229885057471264
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand3_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand3_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","0",269,"6;01.05",6.08333,0,0,0,0,0.00371747211895911,0.0446096654275093,0,0,0,0,0.00743494423791822,0.00371747211895911,0,0,0,0,0,0.00743494423791822
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand4_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand4_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","0",275,"6;01.05",6.08333,0,0.00727272727272727,0,0,0,0.0218181818181818,0,0,0.00363636363636364,0,0.00727272727272727,0.00363636363636364,0,0,0.00727272727272727,0.00363636363636364,0,0.0218181818181818
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien1_bia.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien1_bia.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","0",292,"3;02.12",3.16667,0,0,0,0,0.00684931506849315,0.0547945205479452,0.0171232876712329,0,0,0,0.00684931506849315,0.00684931506849315,0.00684931506849315,0,0.00684931506849315,0,0,0.0205479452054795
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien2_bia.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien2_bia.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","6",272,"3;04.23",3.33333,0,0,0.00367647058823529,0,0,0.0514705882352941,0,0,0.00367647058823529,0,0.00735294117647059,0.00735294117647059,0,0,0.0110294117647059,0,0,0.00367647058823529
"./NouveauxNoms/ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien3_bia.tei_corpo2.tei_corpo_ttg.tei_corpo.cha"," ./NouveauxNoms/ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien3_bia.tei_corpo2.tei_corpo_ttg.tei_corpo.cha "," TRANS "," CHI ","34",1333,"20;",20,0,0.00150037509377344,0.00300075018754689,0,0.0232558139534884,0.0517629407351838,0.00225056264066016,0,0.00675168792198049,0,0.00225056264066016,0.000750187546886722,0.0142535633908477,0,0.00375093773443361,0.00225056264066016,0,0.0225056264066016
